DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Hungary,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Hungary,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Hungary,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Hungary,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2014,12.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2015,9.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2016,9.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2017,7.5,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2018,8.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2019,6.0,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2020,7.8,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2021,8.3,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2022,6.3,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Ireland,2023,6.2,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2020,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2021,1.0,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2022,0.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Iceland,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2014,76.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2015,78.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2016,74.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2017,70.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2018,72.3,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2019,74.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2020,62.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2021,70.7,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2022,66.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Italy,2023,60.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Lithuania,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2014,4.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2015,5.5,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2016,5.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2017,3.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2018,3.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2019,4.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2020,4.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2021,3.8,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2022,3.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Luxembourg,2023,3.0,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Latvia,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Latvia,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Latvia,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Latvia,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Latvia,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Latvia,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Latvia,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Montenegro,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Montenegro,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Montenegro,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Montenegro,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Montenegro,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Montenegro,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,North Macedonia,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,North Macedonia,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,North Macedonia,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2018,0.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2020,0.8,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2021,0.6,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2022,0.7,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Malta,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2014,8.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2015,11.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2016,7.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2017,6.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2018,7.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2019,6.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2020,6.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2021,10.6,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2022,6.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Netherlands,2023,11.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2014,3.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2015,5.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2016,4.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2018,6.9,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2020,8.4,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2021,5.7,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Norway,2023,5.5,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Poland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Poland,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Poland,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Poland,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Poland,2019,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Portugal,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Romania,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Romania,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Romania,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2014,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Serbia,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,EU27 countries (from 2020) except reporting country,Sweden,2014,7.3,,
