STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,citizen,Country of citizenship,age,Age class,wstatus,Labour force and employment status,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2014,,111.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2015,,104.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2016,,88.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2017,,85.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2018,,80.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2019,,90.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2020,,76.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2021,,63.5,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2022,,57.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2023,,64.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,EL,Greece,2024,,57.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2014,,889.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2015,,904.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2016,,913.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2017,,965.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2018,,1018.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2019,,1087.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2020,,1050.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2021,,1094.5,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2022,,1200.9,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2023,,1397.2,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,ES,Spain,2024,,1469.0,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2014,,28.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2015,,31.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2016,,30.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2017,,30.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2018,,32.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2019,,35.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2020,,36.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2021,,49.0,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2022,,63.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2023,,69.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FI,Finland,2024,,67.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2014,,631.5,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2015,,625.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2016,,634.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2017,,686.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2018,,711.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2019,,726.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2020,,720.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2021,,782.7,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2022,,856.9,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2023,,953.7,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,FR,France,2024,,950.3,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2014,,1.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2015,,1.5,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2016,,1.1,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2017,,1.2,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2018,,3.5,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2019,,3.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2020,,1.8,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2021,,1.9,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2022,,3.9,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2023,,4.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HR,Croatia,2024,,6.1,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2014,,9.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2015,,8.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2016,,9.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2017,,8.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2018,,9.3,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2019,,14.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2020,,11.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2021,,16.6,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2022,,17.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2023,,15.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,HU,Hungary,2024,,17.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2014,,123.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2015,,127.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2016,,138.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2017,,148.2,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2018,,159.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2019,,168.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2020,,166.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2021,,181.9,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2022,,210.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2023,,240.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IE,Ireland,2024,,263.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IS,Iceland,2014,,4.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IS,Iceland,2015,,3.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IS,Iceland,2016,,4.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IS,Iceland,2017,,4.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,EMP,Employed persons,IS,Iceland,2018,,4.4,,,,,
