DATAFLOW,LAST UPDATE,freq,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Latvia,2018,84,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Latvia,2019,65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Latvia,2020,45,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Latvia,2021,58,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Latvia,2022,79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2013,234,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2014,374,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2015,171,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2016,284,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2017,187,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2018,174,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2019,192,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2020,132,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2021,153,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Montenegro,2022,144,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,North Macedonia,2016,303,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,North Macedonia,2017,133,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Malta,2016,237,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Malta,2017,249,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Malta,2018,257,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Malta,2019,390,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Malta,2020,528,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Malta,2021,311,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Malta,2022,264,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2013,2409,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2014,2170,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2015,1893,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2016,1832,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2017,2057,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2018,2185,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2019,2295,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2020,2301,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2021,2279,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Netherlands,2022,2456,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2013,1212,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2014,1276,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2015,1361,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2016,1327,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2017,1328,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2018,1196,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2019,1063,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2020,992,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2021,900,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Norway,2022,875,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2013,521,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2014,543,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2015,521,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2016,665,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2017,844,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2018,1041,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2019,1310,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2020,1268,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2021,1741,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Poland,2022,1829,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2013,2647,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2014,2492,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2015,2502,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2016,2307,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2017,2164,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2018,1968,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2019,1985,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2020,1769,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2021,1672,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Portugal,2022,1914,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2013,195,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2014,253,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2015,269,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2016,302,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2017,286,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2018,253,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2019,235,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2020,226,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2021,225,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Romania,2022,248,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2013,352,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2014,302,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2015,353,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2016,358,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2017,350,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2018,317,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2019,348,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2020,386,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2021,423,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Serbia,2022,394,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2013,1853,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2014,1324,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2015,1325,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2016,1274,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2017,1240,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2018,1319,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2019,1414,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2020,1466,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2021,1429,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Sweden,2022,1486,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2013,145,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2014,150,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2015,131,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2016,118,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2018,189,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2019,281,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2020,416,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2021,359,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovenia,2022,404,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2013,188,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2014,177,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2015,181,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2016,211,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2017,219,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2018,209,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2019,256,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2020,219,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2021,261,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Slovakia,2022,407,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2013,2465,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2014,2943,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2015,3807,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2016,4441,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2017,6488,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2018,8578,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2019,10002,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2020,10299,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2021,12045,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Türkiye,2022,15028,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,England and Wales,2013,8925,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,England and Wales,2014,9089,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,England and Wales,2015,8843,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,England and Wales,2016,8436,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,England and Wales,2017,8425,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,England and Wales,2018,8259,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Scotland (NUTS 2021),2013,268,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Scotland (NUTS 2021),2014,288,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Scotland (NUTS 2021),2015,295,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Northern Ireland (UK) (NUTS 2021),2013,144,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Northern Ireland (UK) (NUTS 2021),2014,133,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Northern Ireland (UK) (NUTS 2021),2015,122,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Northern Ireland (UK) (NUTS 2021),2016,198,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Northern Ireland (UK) (NUTS 2021),2017,125,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Northern Ireland (UK) (NUTS 2021),2018,141,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2013,125,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2014,127,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2015,89,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2016,90,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2017,115,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2018,82,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2019,101,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Number,Kosovo*,2020,102,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2014,3.42,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2015,3.08,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2016,3.08,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2017,3.51,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2018,3.14,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2019,3.95,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2020,3.83,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2021,4.03,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Albania,2022,4.40,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2013,51.74,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2014,52.30,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2015,54.83,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2016,53.92,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2017,55.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2018,57.00,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2019,54.12,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2020,48.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2021,46.53,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Austria,2022,51.72,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2013,47.22,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2015,42.82,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2017,40.76,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2018,39.96,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2019,41.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2020,39.86,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2021,40.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Belgium,2022,40.71,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2013,3.47,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2014,3.20,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2015,3.36,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2016,3.01,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2017,2.62,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2018,2.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2019,1.96,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2020,2.22,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2021,2.30,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Bulgaria,2022,1.96,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2013,60.42,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2014,57.41,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2015,54.80,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2016,55.23,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2017,54.81,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2018,55.15,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2019,52.41,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2020,50.43,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2021,48.79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Switzerland,2022,50.30,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2013,35.34,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2014,27.86,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2015,25.27,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2016,27.94,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2017,17.66,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2018,31.94,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2019,42.47,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2020,29.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2021,46.54,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Cyprus,2022,58.69,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Czechia,2013,14.48,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Czechia,2014,14.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Czechia,2015,15.85,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Czechia,2016,17.12,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Foreign country,Per hundred thousand inhabitants,Czechia,2017,17.15,,
