DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Portugal,2023,53.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Portugal,2024,54.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Romania,2022,65.8,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Romania,2023,29.3,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Romania,2024,45.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Sweden,2022,49.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Sweden,2023,49.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Sweden,2024,49.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Slovenia,2022,56.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Slovenia,2023,56.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Slovenia,2024,54.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Slovakia,2022,63.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Slovakia,2023,61.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Males,Slovakia,2024,61.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Austria,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Austria,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Austria,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Belgium,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Belgium,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Belgium,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Bulgaria,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Bulgaria,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Bulgaria,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Switzerland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Switzerland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Switzerland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Cyprus,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Cyprus,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Cyprus,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Czechia,2022,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Czechia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Czechia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Germany,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Germany,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Germany,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Denmark,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Denmark,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Denmark,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Estonia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Estonia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Estonia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Greece,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Greece,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Greece,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Spain,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Spain,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Spain,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,European Union - 27 countries (from 2020),2022,100.0,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Finland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Finland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Finland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,France,2021,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,France,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,France,2023,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,France,2024,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Croatia,2022,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Croatia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Croatia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Hungary,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Hungary,2023,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Hungary,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Ireland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Ireland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Ireland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Iceland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Iceland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Iceland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Italy,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Italy,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Italy,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Liechtenstein,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Liechtenstein,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Liechtenstein,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Lithuania,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Lithuania,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Luxembourg,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Luxembourg,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Luxembourg,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Latvia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Latvia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Latvia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Malta,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Malta,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Malta,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Netherlands,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Netherlands,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Netherlands,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Norway,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Norway,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Norway,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Poland,2022,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Poland,2023,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Poland,2024,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Portugal,2022,100.0,bp,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Portugal,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Portugal,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Romania,2022,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Romania,2023,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Romania,2024,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Sweden,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Sweden,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Sweden,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Slovenia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Slovenia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Slovenia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Slovakia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Slovakia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,European Free Trade Association except reporting country,Total,Percentage,Total,Slovakia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Austria,2022,49.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Austria,2023,49.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Austria,2024,49.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Belgium,2022,48.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Belgium,2023,48.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Belgium,2024,48.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Bulgaria,2022,36.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Bulgaria,2023,35.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Bulgaria,2024,34.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Switzerland,2022,45.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Switzerland,2023,45.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Switzerland,2024,45.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Cyprus,2022,52.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Cyprus,2023,52.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Females,Cyprus,2024,49.0,,
