DATAFLOW,LAST UPDATE,freq,sex,age,citizen,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (2007-2013),2016,5.9,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (2007-2013),2017,4.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (2007-2013),2018,4.7,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (2007-2013),2019,5.2,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2015,6.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2016,6.6,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2017,5.0,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2018,5.2,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2019,5.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2020,5.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2021,5.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2022,5.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 27 countries (from 2020),2023,5.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 28 countries (2013-2020),2015,6.0,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 28 countries (2013-2020),2016,5.9,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 28 countries (2013-2020),2017,4.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 28 countries (2013-2020),2018,4.7,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,European Union - 28 countries (2013-2020),2019,5.2,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2015,6.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2016,2.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2017,7.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2018,4.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2019,4.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2020,6.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2021,8.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2022,6.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2023,4.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Finland,2024,3.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2015,13.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2016,16.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2017,11.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2018,11.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2019,13.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2020,10.3,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2021,9.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2022,10.2,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,France,2023,11.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2015,13.0,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2016,6.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2017,12.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2018,22.5,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2019,10.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2020,12.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2021,12.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2022,5.7,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Croatia,2023,3.6,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2015,3.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2016,5.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2017,6.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2018,2.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2019,7.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2020,4.6,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2021,8.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2022,6.9,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2023,10.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Hungary,2024,1.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2015,1.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2016,1.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2017,1.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2018,2.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2019,2.6,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2020,1.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2021,4.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2022,0.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Ireland,2023,2.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Iceland,2015,0.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Iceland,2016,6.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Iceland,2017,2.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Iceland,2018,1.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Iceland,2019,3.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Iceland,2020,3.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2015,4.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2016,1.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2017,1.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2018,1.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2019,1.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2021,2.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2022,2.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2023,1.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Italy,2024,1.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2015,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2016,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2017,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2018,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2019,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2020,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2021,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2022,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Lithuania,2023,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2015,8.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2016,7.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2017,8.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2018,8.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2019,7.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2020,7.1,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2021,5.6,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2022,5.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2023,4.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Luxembourg,2024,6.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2015,9.5,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2016,9.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2017,14.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2018,10.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2019,13.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2020,10.1,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2021,11.2,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2022,4.9,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2023,9.1,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Latvia,2024,4.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2015,14.6,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2016,4.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2017,34.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2018,21.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2019,14.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2020,15.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2021,10.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,Montenegro,2022,8.9,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,North Macedonia,2015,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,North Macedonia,2016,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,North Macedonia,2017,,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU27 countries (from 2020) except reporting country,Bad,Percentage,North Macedonia,2018,38.9,u,
