DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Finland,2023,36.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Finland,2024,37.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2015,35.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2016,34.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2017,33.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2018,35.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2019,34.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2020,32.9,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2021,33.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2022,34.6,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,France,2023,31.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2015,71.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2016,72.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2017,73.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2018,73.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2019,71.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2020,70.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2021,66.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2022,66.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Croatia,2023,64.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2015,72.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2016,53.3,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2017,36.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2018,35.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2019,32.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2020,46.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2021,42.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2022,42.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2023,40.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Hungary,2024,36.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2015,48.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2016,47.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2017,46.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2018,39.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2019,38.4,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2020,38.3,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2021,34.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2022,41.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Ireland,2023,43.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Iceland,2015,47.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Iceland,2016,43.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Iceland,2017,41.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Iceland,2018,38.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Iceland,2019,35.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Iceland,2020,30.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2015,44.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2016,48.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2017,45.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2018,42.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2019,39.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2020,39.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2021,39.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2022,39.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2023,35.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Italy,2024,33.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2015,67.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2016,67.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2017,70.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2018,65.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2019,61.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2020,60.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2021,51.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2022,51.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Lithuania,2023,50.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2015,28.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2016,26.3,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2017,25.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2018,23.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2019,21.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2020,24.0,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2021,19.6,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2022,19.7,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2023,22.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Luxembourg,2024,22.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2015,73.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2016,73.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2017,73.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2018,69.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2019,67.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2020,60.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2021,56.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2022,59.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2023,59.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Latvia,2024,57.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2015,79.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2016,75.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2017,79.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2018,78.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2019,68.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2020,66.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2021,65.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Montenegro,2022,68.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,North Macedonia,2015,77.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,North Macedonia,2016,75.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,North Macedonia,2017,75.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,North Macedonia,2018,72.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,North Macedonia,2019,74.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,North Macedonia,2020,74.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2015,25.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2016,24.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2017,20.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2018,17.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2019,18.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2020,22.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2021,20.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2022,21.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Malta,2023,20.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2015,38.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2016,37.0,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2017,36.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2018,36.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2019,37.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2020,34.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2021,31.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2022,29.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2023,31.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Netherlands,2024,30.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2015,27.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2016,26.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2017,25.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2018,29.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2019,33.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2020,29.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2021,29.9,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2022,30.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2023,30.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Norway,2024,29.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2015,58.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2016,56.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2017,55.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2018,53.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2019,51.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2020,46.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2021,45.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2022,44.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Poland,2023,43.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2015,48.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2016,47.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2017,46.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2018,45.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2019,44.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2020,40.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2021,38.9,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2022,38.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Portugal,2023,37.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2015,66.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2016,67.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2017,65.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2018,60.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2019,59.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2020,62.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2021,64.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2022,60.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2023,67.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Romania,2024,57.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2015,66.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2016,62.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2017,65.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2018,60.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2019,55.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2020,56.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2021,56.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2022,59.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Serbia,2023,59.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2015,29.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2016,29.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2017,29.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2018,28.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2019,26.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2020,26.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2021,25.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2022,26.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2023,27.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Sweden,2024,27.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2015,57.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2016,56.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2017,53.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2018,50.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2019,48.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2020,47.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2021,42.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2022,40.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2023,38.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovenia,2024,38.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2015,47.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2016,50.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2017,48.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2018,47.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2019,47.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2020,44.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2021,41.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2022,40.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person,Total,Percentage,Slovakia,2023,43.8,,
