STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),citizen,Country of citizenship,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2016,,13.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2017,,14.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2018,,15.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2019,,13.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2020,,12.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2021,,14.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2022,,12.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2023,,11.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EE,Estonia,2024,,12.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2014,,49.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2015,,50.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2016,,48.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2017,,46.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2018,,46.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2019,,46.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2020,,45.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2021,,41.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2022,,45.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2023,,47.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,EL,Greece,2024,,47.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2014,,47.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2015,,46.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2016,,47.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2017,,45.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2018,,45.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2019,,43.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2020,,42.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2021,,44.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2022,,48.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2023,,49.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,ES,Spain,2024,,47.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2014,,39.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2015,,38.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2016,,35.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2017,,39.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2018,,39.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2019,,38.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2020,,34.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2021,,36.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2022,,33.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2023,,36.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FI,Finland,2024,,35.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2014,,46.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2015,,47.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2016,,45.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2017,,45.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2018,,45.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2019,,43.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2020,,40.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2021,,42.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2022,,39.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2023,,40.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,FR,France,2024,,39.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2014,,16.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2015,,29.2,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2016,,16.2,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2017,,24.2,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2018,,25.1,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2019,,20.9,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2020,,,,u,low reliability,,
