DATAFLOW,LAST UPDATE,freq,leg_stat,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Italy,2013,40993,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Italy,2014,38422,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Italy,2015,36623,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Italy,2016,33118,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Italy,2017,30176,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Italy,2018,33034,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2008,1354,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2009,1385,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2010,15,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2011,14,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2012,16,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2013,2110,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2014,2138,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2015,1669,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2016,1451,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2017,1564,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2018,1605,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2019,1543,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2020,1230,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2021,1247,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Lithuania,2022,1263,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Luxembourg,2016,1755,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Luxembourg,2017,2069,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Luxembourg,2018,1696,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Luxembourg,2019,1694,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Luxembourg,2020,1606,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Luxembourg,2021,1634,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Luxembourg,2022,1465,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2008,1051,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2009,1198,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2010,1106,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2011,1038,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2012,1030,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2013,971,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2014,1083,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2015,1165,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2016,1024,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2017,1053,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2018,994,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2019,833,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2020,744,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2021,689,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Latvia,2022,585,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2010,36,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2011,64,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2012,83,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2013,75,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2014,233,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2016,308,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2017,301,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2018,256,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2019,346,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2020,338,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2021,363,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Montenegro,2022,263,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2008,673,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2009,734,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2010,689,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2011,683,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2012,633,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2013,725,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2014,1142,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2017,303,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2019,427,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2020,575,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2021,694,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,North Macedonia,2022,780,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2014,42,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2015,19,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2016,25,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2017,30,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2018,35,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2019,2,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2020,3,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2021,7,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Malta,2022,16,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2008,14722,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2009,14649,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2010,12513,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2011,12008,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2012,10575,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2013,11562,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2014,11161,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2015,11607,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2016,10025,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2017,9980,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2018,9140,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2019,8673,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2020,6019,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2021,6196,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Netherlands,2022,5842,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2008,10510,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2009,10160,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2010,10508,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2011,10358,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2012,10024,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2013,10386,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2014,10225,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2015,11134,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2016,10237,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2017,9673,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2018,2120,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2019,2031,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2020,1884,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2021,1820,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Norway,2022,1639,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2008,40440,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2009,39077,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2010,40736,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2011,39795,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2012,38137,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2013,36074,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2014,32669,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2015,29466,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2016,32312,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2017,28688,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2018,30419,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2019,32186,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Poland,2020,30620,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2008,9188,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2009,8360,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2010,8318,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2011,8583,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2012,9290,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2013,8868,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2014,6835,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2015,7541,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2016,7381,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2017,6560,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2018,6372,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2019,6223,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2020,4539,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2021,5466,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Portugal,2022,5981,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2008,2387,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2009,1822,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2010,2113,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2011,2567,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2012,2818,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2013,2581,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2014,2858,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2015,2878,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2016,2516,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2017,1990,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2018,2448,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2019,5542,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2020,4962,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2021,5499,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Romania,2022,5626,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2008,3926,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2009,3895,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2010,2291,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2011,3120,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2012,3230,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2013,3332,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2014,3495,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2015,3226,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2016,3200,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2017,3055,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2018,3094,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2019,2984,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2020,2856,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2021,2974,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Serbia,2022,2809,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2008,10300,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2009,10901,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2010,11509,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2011,11169,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2012,10923,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2013,9474,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2014,9455,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2015,9445,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2016,9051,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2017,8659,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2018,9309,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2019,9480,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2020,10753,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2021,12236,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Sweden,2022,12483,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2008,1061,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2009,978,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2010,949,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2011,963,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2012,1116,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2013,1406,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2014,1401,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2015,1137,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2016,1026,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2017,888,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2018,802,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2019,904,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2020,746,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2021,933,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovenia,2022,796,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2008,4055,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2009,4582,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2010,4600,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2011,4636,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2012,5191,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2013,5267,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2014,5116,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2015,4640,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2016,4380,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2017,4365,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2018,4745,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2019,4467,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2020,3924,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2021,3281,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Slovakia,2022,3962,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2009,92704,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2010,86101,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2011,79420,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2012,100918,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2013,34316,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2014,32686,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2015,35895,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Females,Number,Türkiye,2016,31886,,
