DATAFLOW,LAST UPDATE,freq,unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2017,11257,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2018,9661,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2019,9897,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2020,12610,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2021,13150,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2022,12930,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2023,14998,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Spain,2024,16683,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,18096,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,18539,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,18605,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,19089,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,19933,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2015,18104,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2016,18545,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2017,18614,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2018,19094,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (2007-2013),2019,19939,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2015,16972,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2016,16810,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2017,18493,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2018,18043,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2019,19153,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2020,20361,bu,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2021,20144,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2022,20714,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 27 countries (from 2020),2023,22553,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2015,18096,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2016,18539,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2017,18605,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2018,19089,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,European Union - 28 countries (2013-2020),2019,19933,e,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2015,22417,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2016,20349,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2017,23292,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2018,25382,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2019,22787,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2020,23358,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2021,24327,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2022,22643,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2023,26630,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Finland,2024,29116,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2015,20120,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2016,19762,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2017,21157,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2018,19371,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2019,19100,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2020,20043,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2021,21151,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2022,20228,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,France,2023,21790,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2015,8486,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2016,10018,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2017,10299,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2018,8004,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2019,8531,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2020,9954,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2021,10327,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2022,10970,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Croatia,2023,10605,bu,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2015,3934,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2016,6221,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2017,3763,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2018,5182,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2019,8574,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2020,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2021,6937,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2022,10324,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2023,9413,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Hungary,2024,10612,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2015,20412,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2016,21365,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2017,22000,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2018,24656,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2019,25078,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2020,24243,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2021,27337,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2022,25872,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Ireland,2023,27358,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Iceland,2015,22351,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Iceland,2016,24039,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Iceland,2017,28420,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Iceland,2018,36551,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Iceland,2019,35819,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Iceland,2020,35372,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2015,11947,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2016,11430,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2017,13480,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2018,12393,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2019,13337,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2020,14580,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2021,13000,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU27 countries (from 2020) except reporting country,Total,18 years or over,Italy,2022,15725,,
