reason,apprehen,geo,TIME_PERIOD,Migrants number,Migrants number per 100k inhabitants
Total,Between border crossing points - at sea,Slovakia,2021,0,0.0
Total,Between border crossing points - at sea,Slovakia,2022,0,0.0
Total,Between border crossing points - at sea,Slovakia,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Austria,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Austria,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Belgium,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Belgium,2022,1080,9.3
Total,"At the border crossing point – at sea, land, air",Belgium,2023,810,6.9
Total,"At the border crossing point – at sea, land, air",Bulgaria,2021,770,11.79
Total,"At the border crossing point – at sea, land, air",Bulgaria,2022,1555,23.99
Total,"At the border crossing point – at sea, land, air",Bulgaria,2023,1120,17.37
Total,"At the border crossing point – at sea, land, air",Switzerland,2020,0,0.0
Total,"At the border crossing point – at sea, land, air",Switzerland,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Switzerland,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Switzerland,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Cyprus,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Cyprus,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Cyprus,2023,1120,121.65
Total,"At the border crossing point – at sea, land, air",Czechia,2021,335,3.19
Total,"At the border crossing point – at sea, land, air",Czechia,2022,200,1.9
Total,"At the border crossing point – at sea, land, air",Czechia,2023,365,3.37
Total,"At the border crossing point – at sea, land, air",Germany,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Germany,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Germany,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Denmark,2021,60,1.03
Total,"At the border crossing point – at sea, land, air",Denmark,2022,185,3.15
Total,"At the border crossing point – at sea, land, air",Denmark,2023,770,12.98
Total,"At the border crossing point – at sea, land, air",Estonia,2021,90,6.77
Total,"At the border crossing point – at sea, land, air",Estonia,2022,380,28.53
Total,"At the border crossing point – at sea, land, air",Estonia,2023,300,21.96
Total,"At the border crossing point – at sea, land, air",Greece,2021,30,0.28
Total,"At the border crossing point – at sea, land, air",Greece,2022,45,0.43
Total,"At the border crossing point – at sea, land, air",Greece,2023,100,0.96
Total,"At the border crossing point – at sea, land, air",Spain,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Spain,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Spain,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",European Union - 27 countries (from 2020),2023,105455,
Total,"At the border crossing point – at sea, land, air",Finland,2021,70,1.26
Total,"At the border crossing point – at sea, land, air",Finland,2022,420,7.57
Total,"At the border crossing point – at sea, land, air",Finland,2023,435,7.82
Total,"At the border crossing point – at sea, land, air",France,2021,3125,4.61
Total,"At the border crossing point – at sea, land, air",France,2022,5145,7.57
Total,"At the border crossing point – at sea, land, air",France,2023,6965,10.22
Total,"At the border crossing point – at sea, land, air",Croatia,2021,1735,44.57
Total,"At the border crossing point – at sea, land, air",Croatia,2022,1440,37.28
Total,"At the border crossing point – at sea, land, air",Croatia,2023,820,21.29
Total,"At the border crossing point – at sea, land, air",Hungary,2021,59725,618.82
Total,"At the border crossing point – at sea, land, air",Hungary,2022,62995,655.49
Total,"At the border crossing point – at sea, land, air",Hungary,2023,57305,596.94
Total,"At the border crossing point – at sea, land, air",Ireland,2019,0,0.0
Total,"At the border crossing point – at sea, land, air",Ireland,2020,0,0.0
Total,"At the border crossing point – at sea, land, air",Ireland,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Ireland,2022,5,0.1
Total,"At the border crossing point – at sea, land, air",Ireland,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Iceland,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Italy,2021,1810,3.06
Total,"At the border crossing point – at sea, land, air",Italy,2022,5100,8.64
Total,"At the border crossing point – at sea, land, air",Italy,2023,10635,18.03
Total,"At the border crossing point – at sea, land, air",Liechtenstein,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Liechtenstein,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Liechtenstein,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Lithuania,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Lithuania,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Lithuania,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Luxembourg,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Luxembourg,2022,45,6.97
Total,"At the border crossing point – at sea, land, air",Luxembourg,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Latvia,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Latvia,2022,13300,709.05
Total,"At the border crossing point – at sea, land, air",Latvia,2023,7505,398.56
Total,"At the border crossing point – at sea, land, air",Montenegro,2021,50,8.05
Total,"At the border crossing point – at sea, land, air",Montenegro,2022,85,13.76
Total,"At the border crossing point – at sea, land, air",Montenegro,2023,380,61.62
Total,"At the border crossing point – at sea, land, air",Malta,2021,280,54.25
Total,"At the border crossing point – at sea, land, air",Malta,2022,335,64.4
Total,"At the border crossing point – at sea, land, air",Malta,2023,330,60.88
Total,"At the border crossing point – at sea, land, air",Netherlands,2021,100,0.57
Total,"At the border crossing point – at sea, land, air",Netherlands,2022,40,0.23
Total,"At the border crossing point – at sea, land, air",Netherlands,2023,50,0.28
Total,"At the border crossing point – at sea, land, air",Norway,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Norway,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Poland,2021,3665,9.89
Total,"At the border crossing point – at sea, land, air",Poland,2022,4095,11.1
Total,"At the border crossing point – at sea, land, air",Poland,2023,5710,15.54
Total,"At the border crossing point – at sea, land, air",Portugal,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Portugal,2022,0,0.0
Total,"At the border crossing point – at sea, land, air",Portugal,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Romania,2021,3105,16.17
Total,"At the border crossing point – at sea, land, air",Romania,2022,6530,34.29
Total,"At the border crossing point – at sea, land, air",Romania,2023,10325,54.19
Total,"At the border crossing point – at sea, land, air",Sweden,2021,0,0.0
Total,"At the border crossing point – at sea, land, air",Sweden,2022,405,3.87
Total,"At the border crossing point – at sea, land, air",Sweden,2023,770,7.32
Total,"At the border crossing point – at sea, land, air",Slovenia,2021,3095,146.75
Total,"At the border crossing point – at sea, land, air",Slovenia,2022,2895,137.39
Total,"At the border crossing point – at sea, land, air",Slovenia,2023,0,0.0
Total,"At the border crossing point – at sea, land, air",Slovakia,2021,15,0.27
Total,"At the border crossing point – at sea, land, air",Slovakia,2022,15,0.28
Total,"At the border crossing point – at sea, land, air",Slovakia,2023,5,0.09
Total,In the external border area,Austria,2021,0,0.0
Total,In the external border area,Austria,2022,105545,1175.47
Total,In the external border area,Austria,2023,59465,653.12
Total,In the external border area,Belgium,2021,0,0.0
Total,In the external border area,Belgium,2022,1080,9.3
Total,In the external border area,Belgium,2023,810,6.9
Total,In the external border area,Bulgaria,2021,2765,42.33
Total,In the external border area,Bulgaria,2022,7255,111.92
Total,In the external border area,Bulgaria,2023,4915,76.23
Total,In the external border area,Switzerland,2020,0,0.0
Total,In the external border area,Switzerland,2021,0,0.0
Total,In the external border area,Switzerland,2022,0,0.0
Total,In the external border area,Switzerland,2023,0,0.0
Total,In the external border area,Cyprus,2021,0,0.0
Total,In the external border area,Cyprus,2022,0,0.0
Total,In the external border area,Cyprus,2023,6835,742.37
Total,In the external border area,Czechia,2021,335,3.19
Total,In the external border area,Czechia,2022,200,1.9
Total,In the external border area,Czechia,2023,365,3.37
Total,In the external border area,Germany,2021,0,0.0
Total,In the external border area,Germany,2022,0,0.0
Total,In the external border area,Germany,2023,0,0.0
Total,In the external border area,Denmark,2021,60,1.03
Total,In the external border area,Denmark,2022,195,3.32
Total,In the external border area,Denmark,2023,780,13.15
Total,In the external border area,Estonia,2021,90,6.77
Total,In the external border area,Estonia,2022,380,28.53
Total,In the external border area,Estonia,2023,310,22.7
Total,In the external border area,Greece,2021,10870,101.79
Total,In the external border area,Greece,2022,20320,194.27
Total,In the external border area,Greece,2023,49435,474.7
Total,In the external border area,Spain,2021,0,0.0
Total,In the external border area,Spain,2022,0,0.0
Total,In the external border area,Spain,2023,0,0.0
Total,In the external border area,European Union - 27 countries (from 2020),2023,500090,
Total,In the external border area,Finland,2021,70,1.26
Total,In the external border area,Finland,2022,420,7.57
Total,In the external border area,Finland,2023,450,8.09
Total,In the external border area,France,2021,3125,4.61
Total,In the external border area,France,2022,5145,7.57
Total,In the external border area,France,2023,6965,10.22
Total,In the external border area,Croatia,2021,2900,74.49
Total,In the external border area,Croatia,2022,13135,340.08
Total,In the external border area,Croatia,2023,13080,339.66
Total,In the external border area,Hungary,2021,121135,1255.09
Total,In the external border area,Hungary,2022,195680,2036.13
Total,In the external border area,Hungary,2023,147735,1538.95
Total,In the external border area,Ireland,2019,0,0.0
Total,In the external border area,Ireland,2020,0,0.0
Total,In the external border area,Ireland,2021,0,0.0
Total,In the external border area,Ireland,2022,5,0.1
Total,In the external border area,Ireland,2023,0,0.0
Total,In the external border area,Iceland,2021,0,0.0
Total,In the external border area,Italy,2021,69285,116.96
Total,In the external border area,Italy,2022,110230,186.74
Total,In the external border area,Italy,2023,168285,285.24
Total,In the external border area,Liechtenstein,2021,0,0.0
Total,In the external border area,Liechtenstein,2022,0,0.0
Total,In the external border area,Liechtenstein,2023,0,0.0
Total,In the external border area,Lithuania,2021,0,0.0
Total,In the external border area,Lithuania,2022,0,0.0
Total,In the external border area,Lithuania,2023,0,0.0
Total,In the external border area,Luxembourg,2021,0,0.0
Total,In the external border area,Luxembourg,2022,45,6.97
Total,In the external border area,Luxembourg,2023,0,0.0
Total,In the external border area,Latvia,2021,50,2.64
Total,In the external border area,Latvia,2022,13540,721.84
Total,In the external border area,Latvia,2023,14085,748.01
Total,In the external border area,Montenegro,2021,65,10.47
Total,In the external border area,Montenegro,2022,180,29.14
Total,In the external border area,Montenegro,2023,390,63.24
Total,In the external border area,Malta,2021,280,54.25
Total,In the external border area,Malta,2022,335,64.4
Total,In the external border area,Malta,2023,330,60.88
Total,In the external border area,Netherlands,2021,100,0.57
Total,In the external border area,Netherlands,2022,40,0.23
Total,In the external border area,Netherlands,2023,55,0.31
Total,In the external border area,Norway,2021,0,0.0
Total,In the external border area,Norway,2022,0,0.0
Total,In the external border area,Poland,2021,6560,17.69
Total,In the external border area,Poland,2022,4595,12.46
Total,In the external border area,Poland,2023,6065,16.5
Total,In the external border area,Portugal,2021,0,0.0
Total,In the external border area,Portugal,2022,0,0.0
Total,In the external border area,Portugal,2023,0,0.0
Total,In the external border area,Romania,2021,9000,46.87
Total,In the external border area,Romania,2022,14950,78.51
Total,In the external border area,Romania,2023,18685,98.06
Total,In the external border area,Sweden,2021,285,2.75
Total,In the external border area,Sweden,2022,405,3.87
Total,In the external border area,Sweden,2023,770,7.32
Total,In the external border area,Slovenia,2021,10965,519.92
Total,In the external border area,Slovenia,2022,32550,1544.72
Total,In the external border area,Slovenia,2023,0,0.0
Total,In the external border area,Slovakia,2021,200,3.66
Total,In the external border area,Slovakia,2022,550,10.12
Total,In the external border area,Slovakia,2023,660,12.16
Total,In the inland area,Austria,2021,38410,429.99
Total,In the inland area,Austria,2022,0,0.0
Total,In the inland area,Belgium,2021,10885,94.2
Total,In the inland area,Belgium,2022,9885,85.09
Total,In the inland area,Belgium,2023,10010,85.24
Total,In the inland area,Bulgaria,2021,435,6.66
Total,In the inland area,Bulgaria,2022,2875,44.35
Total,In the inland area,Bulgaria,2023,17890,277.46
Total,In the inland area,Switzerland,2020,11020,128.05
Total,In the inland area,Switzerland,2021,12175,140.42
Total,In the inland area,Switzerland,2022,15130,173.14
Total,In the inland area,Switzerland,2023,19280,218.71
Total,In the inland area,Cyprus,2021,0,0.0
Total,In the inland area,Cyprus,2022,0,0.0
Total,In the inland area,Cyprus,2023,3280,356.25
Total,In the inland area,Czechia,2021,10705,102.0
Total,In the inland area,Czechia,2022,28930,275.09
Total,In the inland area,Czechia,2023,10820,99.93
Total,In the inland area,Germany,2021,120285,144.65
Total,In the inland area,Germany,2022,198310,238.25
Total,In the inland area,Germany,2023,263670,312.56
Total,In the inland area,Denmark,2021,365,6.25
Total,In the inland area,Denmark,2022,315,5.36
Total,In the inland area,Denmark,2023,320,5.39
Total,In the inland area,Estonia,2021,765,57.52
Total,In the inland area,Estonia,2022,690,51.81
Total,In the inland area,Estonia,2023,610,44.66
Total,In the inland area,Greece,2021,27145,254.2
Total,In the inland area,Greece,2022,28740,274.77
Total,In the inland area,Greece,2023,22665,217.64
Total,In the inland area,Spain,2021,30615,64.59
Total,In the inland area,Spain,2022,68100,143.41
Total,In the inland area,Spain,2023,90860,188.96
Total,In the inland area,European Union - 27 countries (from 2020),2023,761020,
Total,In the inland area,Finland,2021,1025,18.52
Total,In the inland area,Finland,2022,770,13.88
Total,In the inland area,Finland,2023,650,11.68
Total,In the inland area,France,2021,114145,168.53
Total,In the inland area,France,2022,109990,161.85
Total,In the inland area,France,2023,112010,164.3
Total,In the inland area,Croatia,2021,10640,273.31
Total,In the inland area,Croatia,2022,30695,794.73
Total,In the inland area,Croatia,2023,54870,1424.86
Total,In the inland area,Hungary,2021,13005,134.75
Total,In the inland area,Hungary,2022,26835,279.23
Total,In the inland area,Hungary,2023,12045,125.47
Total,In the inland area,Ireland,2019,0,0.0
Total,In the inland area,Ireland,2020,0,0.0
Total,In the inland area,Ireland,2021,545,10.76
Total,In the inland area,Ireland,2022,1240,24.06
Total,In the inland area,Ireland,2023,1485,28.17
Total,In the inland area,Iceland,2021,130,35.25
Total,In the inland area,Italy,2021,22785,38.46
Total,In the inland area,Italy,2022,28185,47.75
Total,In the inland area,Italy,2023,26460,44.85
Total,In the inland area,Liechtenstein,2021,55,140.83
Total,In the inland area,Liechtenstein,2022,20,50.88
Total,In the inland area,Liechtenstein,2023,15,37.81
Total,In the inland area,Lithuania,2021,0,0.0
Total,In the inland area,Lithuania,2022,0,0.0
Total,In the inland area,Lithuania,2023,0,0.0
Total,In the inland area,Luxembourg,2021,1045,164.64
Total,In the inland area,Luxembourg,2022,975,151.07
Total,In the inland area,Luxembourg,2023,1045,158.14
Total,In the inland area,Latvia,2021,125,6.6
Total,In the inland area,Latvia,2022,35,1.87
Total,In the inland area,Latvia,2023,120,6.37
Total,In the inland area,Montenegro,2021,1065,171.57
Total,In the inland area,Montenegro,2022,840,135.99
Total,In the inland area,Montenegro,2023,605,98.1
Total,In the inland area,Malta,2021,540,104.63
Total,In the inland area,Malta,2022,1070,205.7
Total,In the inland area,Malta,2023,1365,251.82
Total,In the inland area,Netherlands,2021,4915,28.13
Total,In the inland area,Netherlands,2022,5470,31.1
Total,In the inland area,Netherlands,2023,6475,36.35
Total,In the inland area,Norway,2021,0,0.0
Total,In the inland area,Norway,2022,2305,42.49
Total,In the inland area,Norway,2023,3360,61.21
Total,In the inland area,Poland,2021,6235,16.82
Total,In the inland area,Poland,2022,5915,16.03
Total,In the inland area,Poland,2023,10415,28.34
Total,In the inland area,Portugal,2021,1855,17.85
Total,In the inland area,Portugal,2022,2170,20.82
Total,In the inland area,Portugal,2023,1615,15.36
Total,In the inland area,Romania,2021,1780,9.27
Total,In the inland area,Romania,2022,3520,18.49
Total,In the inland area,Romania,2023,2705,14.2
Total,In the inland area,Sweden,2021,2350,22.64
Total,In the inland area,Sweden,2022,2050,19.61
Total,In the inland area,Sweden,2023,1740,16.54
Total,In the inland area,Slovenia,2021,3465,164.3
Total,In the inland area,Slovenia,2022,2665,126.47
Total,In the inland area,Slovenia,2023,61245,2893.05
Total,In the inland area,Slovakia,2021,1515,27.75
Total,In the inland area,Slovakia,2022,11155,205.25
Total,In the inland area,Slovakia,2023,46655,859.4
Total,Total,Austria,2014,33055,388.53
Total,Total,Austria,2015,86220,1004.32
Total,Total,Austria,2016,49810,572.5
Total,Total,Austria,2017,26660,303.89
Total,Total,Austria,2018,18840,213.55
Total,Total,Austria,2019,16090,181.63
Total,Total,Austria,2020,18715,210.26
Total,Total,Austria,2021,38410,429.99
Total,Total,Austria,2022,105545,1175.47
Total,Total,Austria,2023,59465,653.12
Total,Total,Belgium,2014,15540,138.99
Total,Total,Belgium,2015,16275,144.83
Total,Total,Belgium,2016,19320,170.81
Total,Total,Belgium,2017,18285,161.08
Total,Total,Belgium,2018,19145,167.96
Total,Total,Belgium,2019,17585,153.51
Total,Total,Belgium,2020,11495,99.76
Total,Total,Belgium,2021,10885,94.2
Total,Total,Belgium,2022,10965,94.38
Total,Total,Belgium,2023,10825,92.18
Total,Total,Bulgaria,2014,12870,180.82
Total,Total,Bulgaria,2015,20810,296.03
Total,Total,Bulgaria,2016,14125,203.57
Total,Total,Bulgaria,2017,2595,37.89
Total,Total,Bulgaria,2018,1305,19.31
Total,Total,Bulgaria,2019,655,9.83
Total,Total,Bulgaria,2020,670,10.2
Total,Total,Bulgaria,2021,3200,48.99
Total,Total,Bulgaria,2022,10135,156.34
Total,Total,Bulgaria,2023,22805,353.69
Total,Total,Switzerland,2014,13800,169.54
Total,Total,Switzerland,2015,15555,188.83
Total,Total,Switzerland,2016,15765,189.32
Total,Total,Switzerland,2017,13940,165.57
Total,Total,Switzerland,2018,14420,169.96
Total,Total,Switzerland,2019,13885,162.5
Total,Total,Switzerland,2020,11020,128.05
Total,Total,Switzerland,2021,12175,140.42
Total,Total,Switzerland,2022,15130,173.14
Total,Total,Switzerland,2023,19280,218.71
Total,Total,Cyprus,2014,4980,580.42
Total,Total,Cyprus,2015,4215,497.63
Total,Total,Cyprus,2016,3450,406.69
Total,Total,Cyprus,2017,4090,478.47
Total,Total,Cyprus,2018,6040,698.88
Total,Total,Cyprus,2019,8895,1015.53
Total,Total,Cyprus,2020,6215,699.88
Total,Total,Cyprus,2021,11175,1247.2
Total,Total,Cyprus,2022,21025,2323.96
Total,Total,Cyprus,2023,10115,1098.62
Total,Total,Czechia,2014,4430,42.14
Total,Total,Czechia,2015,8165,77.48
Total,Total,Czechia,2016,4885,46.29
Total,Total,Czechia,2017,4360,41.21
Total,Total,Czechia,2018,4505,42.46
Total,Total,Czechia,2019,4995,46.9
Total,Total,Czechia,2020,6515,60.92
Total,Total,Czechia,2021,11040,105.19
Total,Total,Czechia,2022,29130,276.99
Total,Total,Czechia,2023,11185,103.3
Total,Total,Germany,2014,128290,158.84
Total,Total,Germany,2015,376435,463.6
Total,Total,Germany,2016,370555,450.93
Total,Total,Germany,2017,156710,189.9
Total,Total,Germany,2018,134125,162.0
Total,Total,Germany,2019,133525,160.84
Total,Total,Germany,2020,117930,141.8
Total,Total,Germany,2021,120285,144.65
Total,Total,Germany,2022,198310,238.25
Total,Total,Germany,2023,263670,312.56
Total,Total,Denmark,2014,515,9.15
Total,Total,Denmark,2015,2165,38.25
Total,Total,Denmark,2016,1390,24.35
Total,Total,Denmark,2017,1105,19.22
Total,Total,Denmark,2018,1135,19.63
Total,Total,Denmark,2019,1195,20.58
Total,Total,Denmark,2020,490,8.42
Total,Total,Denmark,2021,425,7.28
Total,Total,Denmark,2022,510,8.68
Total,Total,Denmark,2023,1100,18.54
Total,Total,Estonia,2014,720,54.72
Total,Total,Estonia,2015,980,74.53
Total,Total,Estonia,2016,665,50.53
Total,Total,Estonia,2017,755,57.39
Total,Total,Estonia,2018,980,74.29
Total,Total,Estonia,2019,1305,98.5
Total,Total,Estonia,2020,1330,100.08
Total,Total,Estonia,2021,855,64.28
Total,Total,Estonia,2022,1070,80.34
Total,Total,Estonia,2023,920,67.36
Total,Total,Greece,2014,73670,674.21
Total,Total,Greece,2015,911470,8394.44
Total,Total,Greece,2016,204820,1899.34
Total,Total,Greece,2017,68110,632.51
Total,Total,Greece,2018,93365,869.23
Total,Total,Greece,2019,123025,1147.13
Total,Total,Greece,2020,47295,441.24
Total,Total,Greece,2021,38015,355.99
Total,Total,Greece,2022,49060,469.03
Total,Total,Greece,2023,72105,692.39
Total,Total,Spain,2014,47885,102.99
Total,Total,Spain,2015,42605,91.77
Total,Total,Spain,2016,37295,80.34
Total,Total,Spain,2017,44625,95.97
Total,Total,Spain,2018,78280,167.82
Total,Total,Spain,2019,62865,133.99
Total,Total,Spain,2020,72265,152.72
Total,Total,Spain,2021,30615,64.59
Total,Total,Spain,2022,68100,143.41
Total,Total,Spain,2023,90860,188.96
Total,Total,European Union - 27 countries (from 2020),2014,606850,
Total,Total,European Union - 27 countries (from 2020),2015,2085465,
Total,Total,European Union - 27 countries (from 2020),2016,924035,
Total,Total,European Union - 27 countries (from 2020),2017,563825,
Total,Total,European Union - 27 countries (from 2020),2018,572195,
Total,Total,European Union - 27 countries (from 2020),2019,627900,
Total,Total,European Union - 27 countries (from 2020),2020,557455,
Total,Total,European Union - 27 countries (from 2020),2021,679730,
Total,Total,European Union - 27 countries (from 2020),2022,1120380,
Total,Total,European Union - 27 countries (from 2020),2023,1265350,
Total,Total,European Union - 28 countries (2013-2020),2014,672215,
Total,Total,European Union - 28 countries (2013-2020),2015,2155485,
Total,Total,European Union - 28 countries (2013-2020),2016,983935,
Total,Total,European Union - 28 countries (2013-2020),2017,618730,
Total,Total,European Union - 28 countries (2013-2020),2018,600025,
Total,Total,European Union - 28 countries (2013-2020),2019,650175,
Total,Total,Finland,2014,2930,53.75
Total,Total,Finland,2015,14285,261.07
Total,Total,Finland,2016,2130,38.82
Total,Total,Finland,2017,930,16.9
Total,Total,Finland,2018,1305,23.67
Total,Total,Finland,2019,1220,22.11
Total,Total,Finland,2020,1145,20.72
Total,Total,Finland,2021,1090,19.7
Total,Total,Finland,2022,1190,21.45
Total,Total,Finland,2023,1100,19.77
Total,Total,France,2014,96375,145.66
Total,Total,France,2015,109720,165.1
Total,Total,France,2016,91985,138.04
Total,Total,France,2017,115085,172.26
Total,Total,France,2018,105880,157.97
Total,Total,France,2019,120455,179.01
Total,Total,France,2020,103915,154.01
Total,Total,France,2021,117265,173.14
Total,Total,France,2022,115135,169.42
Total,Total,France,2023,118975,174.52
Total,Total,Croatia,2014,2500,59.27
Total,Total,Croatia,2015,3295,78.81
Total,Total,Croatia,2016,3320,80.37
Total,Total,Croatia,2017,3495,85.69
Total,Total,Croatia,2018,5580,139.0
Total,Total,Croatia,2019,13630,343.44
Total,Total,Croatia,2020,22240,565.4
Total,Total,Croatia,2021,13540,347.8
Total,Total,Croatia,2022,43830,1134.81
Total,Total,Croatia,2023,67950,1764.53
Total,Total,Hungary,2014,56170,570.24
Total,Total,Hungary,2015,424055,4320.1
Total,Total,Hungary,2016,41560,424.96
Total,Total,Hungary,2017,25730,264.17
Total,Total,Hungary,2018,18915,194.73
Total,Total,Hungary,2019,36440,375.66
Total,Total,Hungary,2020,89370,922.35
Total,Total,Hungary,2021,134140,1389.84
Total,Total,Hungary,2022,222515,2315.36
Total,Total,Hungary,2023,159780,1664.42
Total,Total,Ireland,2014,900,19.41
Total,Total,Ireland,2015,2315,49.49
Total,Total,Ireland,2016,2315,48.98
Total,Total,Ireland,2017,2775,57.82
Total,Total,Ireland,2018,2045,42.12
Total,Total,Ireland,2019,2790,56.47
Total,Total,Ireland,2020,1110,22.14
Total,Total,Ireland,2021,545,10.76
Total,Total,Ireland,2022,1240,24.06
Total,Total,Ireland,2023,1485,28.17
Total,Total,Iceland,2016,30,9.02
Total,Total,Iceland,2017,15,4.43
Total,Total,Iceland,2019,110,30.81
Total,Total,Iceland,2021,130,35.25
Total,Total,Italy,2014,25300,41.92
Total,Total,Italy,2015,27305,45.29
Total,Total,Italy,2016,32365,53.79
Total,Total,Italy,2017,36230,60.32
Total,Total,Italy,2018,26780,44.68
Total,Total,Italy,2019,26885,44.95
Total,Total,Italy,2020,22785,38.2
Total,Total,Italy,2021,92070,155.43
Total,Total,Italy,2022,138420,234.49
Total,Total,Italy,2023,194750,330.1
Total,Total,Liechtenstein,2014,0,0.0
Total,Total,Liechtenstein,2015,110,294.39
Total,Total,Liechtenstein,2016,40,106.32
Total,Total,Liechtenstein,2017,35,92.57
Total,Total,Liechtenstein,2018,35,91.83
Total,Total,Liechtenstein,2019,15,39.08
Total,Total,Liechtenstein,2020,70,180.66
Total,Total,Liechtenstein,2021,55,140.83
Total,Total,Liechtenstein,2022,20,50.88
Total,Total,Liechtenstein,2023,15,37.81
Total,Total,Lithuania,2014,2465,83.62
Total,Total,Lithuania,2015,2040,69.7
Total,Total,Lithuania,2016,1920,66.31
Total,Total,Lithuania,2017,2210,77.3
Total,Total,Lithuania,2018,2660,94.12
Total,Total,Lithuania,2019,2440,86.76
Total,Total,Lithuania,2020,1960,69.75
Total,Total,Lithuania,2021,5025,178.78
Total,Total,Lithuania,2022,3450,122.95
Total,Total,Lithuania,2023,4235,148.22
Total,Total,Luxembourg,2014,440,80.05
Total,Total,Luxembourg,2015,190,33.75
Total,Total,Luxembourg,2016,140,24.3
Total,Total,Luxembourg,2017,300,50.79
Total,Total,Luxembourg,2018,320,53.16
Total,Total,Luxembourg,2019,580,94.48
Total,Total,Luxembourg,2020,740,118.19
Total,Total,Luxembourg,2021,1045,164.64
Total,Total,Luxembourg,2022,1020,158.04
Total,Total,Luxembourg,2023,1045,158.14
Total,Total,Latvia,2014,265,13.24
Total,Total,Latvia,2015,745,37.51
Total,Total,Latvia,2016,745,37.84
Total,Total,Latvia,2017,400,20.51
Total,Total,Latvia,2018,395,20.42
Total,Total,Latvia,2019,215,11.2
Total,Total,Latvia,2020,110,5.77
Total,Total,Latvia,2021,175,9.24
Total,Total,Latvia,2022,13575,723.71
Total,Total,Latvia,2023,14205,754.38
Total,Total,Montenegro,2021,1130,182.04
Total,Total,Montenegro,2022,1020,165.13
Total,Total,Montenegro,2023,995,161.34
Total,Total,Malta,2014,990,231.22
Total,Total,Malta,2015,575,131.04
Total,Total,Malta,2016,450,100.08
Total,Total,Malta,2017,530,115.37
Total,Total,Malta,2018,515,108.46
Total,Total,Malta,2019,620,125.77
Total,Total,Malta,2020,590,114.6
Total,Total,Malta,2021,820,158.88
Total,Total,Malta,2022,1405,270.1
Total,Total,Malta,2023,1695,312.7
Total,Total,Netherlands,2014,2645,15.72
Total,Total,Netherlands,2015,3150,18.64
Total,Total,Netherlands,2016,2760,16.26
Total,Total,Netherlands,2017,2120,12.41
Total,Total,Netherlands,2018,2790,16.24
Total,Total,Netherlands,2019,3565,20.63
Total,Total,Netherlands,2020,3640,20.91
Total,Total,Netherlands,2021,5010,28.67
Total,Total,Netherlands,2022,5510,31.32
Total,Total,Netherlands,2023,6530,36.66
Total,Total,Norway,2014,3720,72.81
Total,Total,Norway,2015,5455,105.6
Total,Total,Norway,2016,5330,102.23
Total,Total,Norway,2017,3850,73.22
Total,Total,Norway,2018,3230,60.99
Total,Total,Norway,2019,2915,54.71
Total,Total,Norway,2020,1900,35.4
Total,Total,Norway,2021,1430,26.52
Total,Total,Norway,2022,2305,42.49
Total,Total,Norway,2023,3360,61.21
Total,Total,Poland,2014,12050,31.7
Total,Total,Poland,2015,16835,44.3
Total,Total,Poland,2016,23375,61.57
Total,Total,Poland,2017,28470,74.97
Total,Total,Poland,2018,31245,82.27
Total,Total,Poland,2019,30900,81.37
Total,Total,Poland,2020,12170,32.06
Total,Total,Poland,2021,12795,34.51
Total,Total,Poland,2022,10510,28.49
Total,Total,Poland,2023,16480,44.84
Total,Total,Portugal,2014,4530,43.37
Total,Total,Portugal,2015,5145,49.49
Total,Total,Portugal,2016,6500,62.69
Total,Total,Portugal,2017,6005,58.05
Total,Total,Portugal,2018,4760,46.05
Total,Total,Portugal,2019,5890,57.0
Total,Total,Portugal,2020,3145,30.31
