citizen,lev_perc,geo,TIME_PERIOD,OBS_VALUE
EU27 countries (from 2020) except reporting country,Bad or very bad,Spain,2024,6.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2015,7.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2016,4.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2017,7.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2018,4.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2019,5.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2020,6.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2021,8.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2022,9.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2023,7.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Finland,2024,3.0
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2015,16.2
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2016,18.3
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2017,13.2
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2018,12.6
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2019,14.6
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2020,11.6
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2021,10.9
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2022,13.1
EU27 countries (from 2020) except reporting country,Bad or very bad,France,2023,14.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2015,13.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2016,7.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2017,12.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2018,39.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2019,27.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2020,16.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2021,15.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2022,9.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Croatia,2023,3.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2015,3.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2016,5.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2017,11.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2018,7.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2019,7.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2020,12.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2021,8.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2022,6.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2023,10.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Hungary,2024,3.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2015,2.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2016,2.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2017,2.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2018,2.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2019,2.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2020,2.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2021,4.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2022,1.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Ireland,2023,5.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Iceland,2015,4.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Iceland,2016,6.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Iceland,2017,2.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Iceland,2018,1.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Iceland,2019,3.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Iceland,2020,4.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2015,5.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2016,1.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2017,1.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2018,2.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2019,1.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2021,4.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2022,2.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2023,1.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Italy,2024,1.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2015,9.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2016,10.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2017,10.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2018,10.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2019,9.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2020,9.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2021,6.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2022,6.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2023,5.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Luxembourg,2024,7.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2015,9.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2016,9.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2017,14.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2018,10.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2019,13.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2020,10.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2021,11.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2022,4.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2023,9.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Latvia,2024,4.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2015,18.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2016,9.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2017,34.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2018,21.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2019,14.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2020,21.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2021,10.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Montenegro,2022,8.9
EU27 countries (from 2020) except reporting country,Bad or very bad,North Macedonia,2018,57.1
EU27 countries (from 2020) except reporting country,Bad or very bad,North Macedonia,2019,8.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2015,0.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2016,0.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2017,0.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2018,2.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2019,2.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2020,0.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2021,1.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2022,2.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Malta,2023,1.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2015,7.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2016,5.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2017,5.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2018,2.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2019,6.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2020,5.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2021,4.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2022,8.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2023,16.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Netherlands,2024,11.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2015,3.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2016,4.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2017,3.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2018,5.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2019,4.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2020,5.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2021,6.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2022,5.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2023,8.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Norway,2024,6.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Poland,2017,6.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Poland,2018,4.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Poland,2019,3.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Poland,2020,4.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Poland,2021,2.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Poland,2022,2.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Poland,2023,2.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2015,4.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2016,3.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2017,1.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2018,5.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2019,6.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2020,9.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2021,11.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2022,14.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Portugal,2023,20.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2015,21.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2016,14.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2017,23.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2018,13.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2019,21.3
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2020,31.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2021,15.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2022,29.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Serbia,2023,16.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2015,4.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2016,4.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2017,4.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2018,6.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2019,4.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2020,3.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2021,5.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2022,6.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2023,3.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Sweden,2024,6.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2015,6.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2016,0.9
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2017,13.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2018,10.2
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2019,10.5
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2020,7.4
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2021,6.8
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2022,7.7
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2023,7.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovenia,2024,5.1
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovakia,2015,3.6
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovakia,2016,3.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovakia,2017,9.0
EU27 countries (from 2020) except reporting country,Bad or very bad,Slovakia,2018,17.9
