sex,citizen,geo,TIME_PERIOD,OBS_VALUE
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2015,132.0
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2016,148.1
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2017,158.7
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2018,165.4
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2019,166.5
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2020,165.3
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2021,186.3
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2022,212.3
Males,Non-EU27 countries (from 2020) nor reporting country,Austria,2023,214.2
Males,Non-EU27 countries (from 2020) nor reporting country,Bosnia and Herzegovina,2021,1.5
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2014,69.7
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2015,78.1
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2016,76.2
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2017,81.4
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2018,78.3
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2019,82.2
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2020,73.3
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2021,82.5
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2022,94.1
Males,Non-EU27 countries (from 2020) nor reporting country,Belgium,2023,97.4
Males,Non-EU27 countries (from 2020) nor reporting country,Bulgaria,2017,3.0
Males,Non-EU27 countries (from 2020) nor reporting country,Bulgaria,2018,2.9
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2014,181.4
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2015,185.3
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2016,188.5
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2017,194.7
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2018,198.6
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2019,197.9
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2020,202.7
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2021,195.8
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2022,201.1
Males,Non-EU27 countries (from 2020) nor reporting country,Switzerland,2023,209.8
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2014,9.4
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2015,9.6
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2016,10.5
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2017,12.4
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2018,14.1
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2019,16.7
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2020,22.8
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2021,21.9
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2022,25.0
Males,Non-EU27 countries (from 2020) nor reporting country,Cyprus,2023,33.0
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2014,32.2
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2015,35.1
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2016,28.1
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2017,33.3
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2018,38.9
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2019,39.2
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2020,44.3
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2021,48.6
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2022,53.0
Males,Non-EU27 countries (from 2020) nor reporting country,Czechia,2023,80.6
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2014,1088.9
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2015,1149.2
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2016,1242.2
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2017,1378.6
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2018,1501.8
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2019,1601.4
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2020,1606.6
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2021,1705.8
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2022,1933.8
Males,Non-EU27 countries (from 2020) nor reporting country,Germany,2023,2108.3
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2014,50.4
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2015,54.5
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2016,46.7
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2017,56.7
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2018,61.2
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2019,63.3
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2020,67.5
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2021,69.7
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2022,69.4
Males,Non-EU27 countries (from 2020) nor reporting country,Denmark,2023,65.6
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2014,48.5
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2015,48.5
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2016,48.8
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2017,50.9
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2018,51.4
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2019,50.7
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2020,48.1
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2021,45.9
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2022,49.9
Males,Non-EU27 countries (from 2020) nor reporting country,Estonia,2023,51.4
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2014,132.4
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2015,117.9
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2016,119.4
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2017,107.5
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2018,104.4
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2019,120.5
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2020,94.9
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2021,79.5
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2022,82.2
Males,Non-EU27 countries (from 2020) nor reporting country,Greece,2023,85.9
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2014,591.4
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2015,643.2
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2016,685.0
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2017,706.3
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2018,745.7
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2019,828.7
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2020,817.4
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2021,889.8
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2022,1026.4
Males,Non-EU27 countries (from 2020) nor reporting country,Spain,2023,1136.8
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2014,25.4
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2015,23.8
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2016,22.5
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2017,25.3
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2018,25.7
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2019,30.3
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2020,34.5
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2021,46.7
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2022,55.1
Males,Non-EU27 countries (from 2020) nor reporting country,Finland,2023,61.0
Males,Non-EU27 countries (from 2020) nor reporting country,France,2014,466.8
Males,Non-EU27 countries (from 2020) nor reporting country,France,2015,507.7
Males,Non-EU27 countries (from 2020) nor reporting country,France,2016,537.6
Males,Non-EU27 countries (from 2020) nor reporting country,France,2017,568.6
Males,Non-EU27 countries (from 2020) nor reporting country,France,2018,624.8
Males,Non-EU27 countries (from 2020) nor reporting country,France,2019,649.9
Males,Non-EU27 countries (from 2020) nor reporting country,France,2020,674.5
Males,Non-EU27 countries (from 2020) nor reporting country,France,2021,703.9
Males,Non-EU27 countries (from 2020) nor reporting country,France,2022,770.7
Males,Non-EU27 countries (from 2020) nor reporting country,France,2023,754.6
Males,Non-EU27 countries (from 2020) nor reporting country,Croatia,2014,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Croatia,2017,1.0
Males,Non-EU27 countries (from 2020) nor reporting country,Croatia,2018,2.3
Males,Non-EU27 countries (from 2020) nor reporting country,Croatia,2020,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Croatia,2021,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Croatia,2022,4.0
Males,Non-EU27 countries (from 2020) nor reporting country,Croatia,2023,6.7
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2014,4.7
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2015,4.7
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2016,8.3
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2017,6.2
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2018,7.3
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2019,12.5
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2020,13.1
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2021,10.3
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2022,11.2
Males,Non-EU27 countries (from 2020) nor reporting country,Hungary,2023,11.3
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2014,58.6
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2015,61.7
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2016,68.6
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2017,75.3
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2018,86.1
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2019,92.6
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2020,95.0
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2021,101.1
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2022,125.1
Males,Non-EU27 countries (from 2020) nor reporting country,Ireland,2023,139.0
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2014,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2015,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2016,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2017,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2018,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2019,1.3
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2020,1.7
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2021,3.4
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2022,3.4
Males,Non-EU27 countries (from 2020) nor reporting country,Iceland,2023,4.4
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2014,895.5
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2015,928.9
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2016,963.3
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2017,977.4
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2018,942.8
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2019,963.9
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2020,936.6
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2021,958.5
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2022,1035.5
Males,Non-EU27 countries (from 2020) nor reporting country,Italy,2023,1023.3
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2014,2.9
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2015,4.1
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2016,3.8
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2017,4.0
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2018,5.0
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2019,6.1
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2020,7.0
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2021,6.1
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2022,7.8
Males,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2023,9.1
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2014,7.1
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2015,8.6
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2016,8.3
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2017,9.3
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2018,9.3
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2019,11.5
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2020,13.2
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2021,11.2
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2022,15.0
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2023,15.8
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2014,56.3
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2015,56.5
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2016,54.7
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2017,53.6
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2018,53.8
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2019,51.9
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2020,55.0
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2021,53.2
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2022,49.4
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2023,46.1
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2014,3.1
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2015,3.8
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2016,4.2
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2017,3.6
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2018,3.8
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2019,3.9
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2020,2.6
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2014,3.9
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2015,6.8
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2016,5.8
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2017,14.1
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2018,15.9
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2019,23.7
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2020,24.9
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2021,23.1
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2022,29.5
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2023,46.4
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2014,91.3
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2015,99.0
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2016,95.5
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2017,102.0
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2018,119.7
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2019,131.7
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2020,120.9
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2021,113.2
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2022,110.7
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2023,118.2
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2014,37.2
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2015,41.4
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2016,40.2
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2017,40.7
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2018,52.6
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2019,57.1
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2020,58.1
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2021,60.3
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2022,62.3
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2023,55.3
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2014,12.3
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2015,17.9
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2016,20.9
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2017,30.5
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2018,49.0
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2019,66.7
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2020,53.3
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2021,36.9
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2022,63.2
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2023,139.2
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2014,36.7
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2015,38.5
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2016,38.1
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2017,37.3
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2018,45.9
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2019,65.9
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2020,61.0
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2021,24.0
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2022,60.5
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2023,128.1
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2018,6.5
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2021,7.3
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2023,10.0
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2014,1.6
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2015,2.2
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2016,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2018,1.2
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2020,1.0
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2021,1.4
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2022,1.9
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2023,4.6
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2014,82.5
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2015,83.4
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2016,99.5
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2017,113.4
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2018,129.3
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2019,156.1
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2020,146.9
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2021,138.0
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2022,155.8
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2023,153.4
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2014,16.6
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2015,21.3
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2016,24.6
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2017,23.8
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2018,26.7
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2019,30.4
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2020,37.1
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2021,31.0
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2022,36.4
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2023,51.8
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2014,683.0
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2015,677.5
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2016,680.8
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2017,648.8
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2018,705.2
Males,Non-EU27 countries (from 2020) nor reporting country,United Kingdom,2019,723.7
Males,No response,Belgium,2023,2.6
Males,No response,Denmark,2017,2.3
Males,No response,Denmark,2018,2.4
Males,No response,Denmark,2019,2.6
Males,No response,Denmark,2020,2.2
Males,No response,Denmark,2022,2.0
Males,No response,Denmark,2023,2.2
Males,No response,Greece,2020,1.7
Males,No response,Greece,2022,2.1
Males,No response,France,2014,10.2
Males,No response,France,2015,8.7
Males,No response,France,2016,6.9
Males,No response,France,2017,6.8
Males,No response,France,2018,8.5
Males,No response,France,2019,12.1
Males,No response,France,2020,11.0
Males,No response,France,2021,5.4
Males,No response,Ireland,2017,3.1
Males,No response,Netherlands,2014,40.9
Males,No response,Netherlands,2015,42.5
Males,No response,Netherlands,2016,43.5
Males,No response,Netherlands,2017,44.0
Males,No response,Netherlands,2018,42.9
Males,No response,Netherlands,2019,46.7
Males,No response,Netherlands,2020,46.2
Males,No response,Netherlands,2021,8.8
Males,No response,Netherlands,2022,6.9
Males,No response,Netherlands,2023,6.3
Males,No response,Norway,2014,1.1
Males,No response,Norway,2015,0.8
Males,No response,Serbia,2023,4.1
Males,No response,Sweden,2014,1.9
Males,No response,Sweden,2015,3.4
Males,No response,Sweden,2016,4.6
Males,No response,Sweden,2017,4.5
Males,No response,Sweden,2018,6.4
Males,No response,Sweden,2019,5.9
Males,No response,Sweden,2020,6.9
Males,No response,Türkiye,2014,17748.8
Males,No response,Türkiye,2015,18049.2
Males,No response,Türkiye,2016,18354.0
Males,No response,Türkiye,2017,18870.4
Males,No response,Türkiye,2018,19090.8
Males,No response,Türkiye,2019,18536.2
Males,No response,Türkiye,2020,17944.6
Males,No response,Türkiye,2021,19152.7
Males,No response,Türkiye,2022,20104.4
Males,No response,Türkiye,2023,20552.8
Males,Stateless,Belgium,2014,3.5
Males,Stateless,Belgium,2015,3.4
Males,Stateless,Belgium,2016,5.1
Males,Stateless,Czechia,2014,0.7
Males,Stateless,Czechia,2016,0.8
Males,Stateless,Czechia,2017,1.4
Males,Stateless,Czechia,2018,1.8
Males,Stateless,Czechia,2019,0.9
Males,Stateless,Germany,2014,5.7
Males,Stateless,Germany,2016,5.5
Males,Stateless,Germany,2017,7.0
Males,Stateless,Germany,2018,6.8
Males,Stateless,Germany,2019,8.3
Males,Stateless,Germany,2021,20.2
Males,Stateless,Germany,2022,21.5
Males,Stateless,Germany,2023,20.7
Males,Stateless,Spain,2020,1.2
Males,Stateless,Malta,2014,5.1
Males,Stateless,Malta,2015,4.4
Males,Stateless,Malta,2016,8.6
Males,Stateless,Malta,2018,1.1
Males,Stateless,Sweden,2021,3.2
Males,Stateless,United Kingdom,2014,8.6
